Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:24.C1,"urn:cite:hmt:vaimg.VA312RN-0482@0.2204,0.0797,0.5993,0.0611", urn:cite:hmt:msA.312r
urn:cts:greekLit:tlg5026.msA.hmt:24.C2,"urn:cite:hmt:vaimg.VA312RN-0482@0.2231,0.1377,0.6188,0.0203", urn:cite:hmt:msA.312r
urn:cts:greekLit:tlg5026.msA.hmt:24.C3,"urn:cite:hmt:vaimg.VA312RN-0482@0.653,0.4478,0.1776,0.1636", urn:cite:hmt:msA.312r
urn:cts:greekLit:tlg5026.msA.hmt:24.C4,"urn:cite:hmt:vaimg.VA312RN-0482@0.6472,0.6112,0.1796,0.0851", urn:cite:hmt:msA.312r
urn:cts:greekLit:tlg5026.msA.hmt:24.C5,"urn:cite:hmt:vaimg.VA312RN-0482@0.2086,0.6861,0.6096,0.0369", urn:cite:hmt:msA.312r
urn:cts:greekLit:tlg5026.msA.hmt:24.C6,"urn:cite:hmt:vaimg.VA312RN-0482@0.2026,0.7148,0.6116,0.0347", urn:cite:hmt:msA.312r
urn:cts:greekLit:tlg5026.msA.hmt:24.C7,"urn:cite:hmt:vaimg.VA312RN-0482@0.1951,0.7408,0.5548,0.0283", urn:cite:hmt:msA.312r
